token,timestamp,x,y,z,qw,qx,qy,qz,vx,vy,vz,acceleration_x,acceleration_y,acceleration_z,angular_rate_x,angular_rate_y,angular_rate_z,epsg,log_token
b'*\xeatJ\x80\x0cUF',1633943010562525,365218.8376712302,143617.06202972948,24.69151037232761,0.5694079870333347,-0.010074585110819755,0.016528050567360408,-0.8218271537141697,7.06356217451215,0.012847873177040326,-0.01873196653591308,-0.283560049067913,-0.14338137802486364,0.5971943752676666,0.015750963171175563,-0.007435700109894355,0.017657199365263308,32648,b'\xcc\xe3\xe9\x8b4\x9cX7'
b'\t&)\x02\x9b\xedXw',1633943010572826,365218.81300728885,143616.99608233804,24.70255137720257,0.5694874041494979,-0.01020228524292743,0.016437368224040582,-0.8217723667882461,7.060366381778029,0.01066792689184603,-0.011326650171779234,-0.17484387330774867,-0.07523193792221769,0.6729251543246277,0.0011188638854612767,-0.0021223679670372116,0.019782532222406165,32648,b'\xcc\xe3\xe9\x8b4\x9cX7'
b'\x8db\xda\xaa\xc8\tY\xe8',1633943010583362,365218.78783689917,143616.92760705462,24.70066776960157,0.569539169068011,-0.010189616289635411,0.016546638910717927,-0.8217344555012573,7.061197523987914,0.008557381919233933,-0.004565235892432816,-0.2592844348569408,-0.20141649593626282,0.6759167901054164,-0.011142655472317013,-0.011032750889350459,0.021580876212381056,32648,b'\xcc\xe3\xe9\x8b4\x9cX7'
b'\x10EF\xf1nuSs',1633943010592858,365218.7646275279,143616.8657025414,24.699209759571104,0.5696281615903321,-0.010158892781709063,0.016655377151528792,-0.8216709516787171,7.060308107738192,0.006882693437025796,0.0008127934683323079,-0.372475819514658,-0.0246642044952297,0.5568062787911439,-0.014367877978713913,-0.0012529613934967015,0.023557490749248605,32648,b'\xcc\xe3\xe9\x8b4\x9cX7'
b']\x0f\xa67\x93\xd1^\x8b',1633943010603222,365218.73953315255,143616.79871924495,24.699107296488048,0.569712525797258,-0.010135106312429996,0.01674756635768546,-0.8216108790606654,7.056456800217524,0.007940818667789416,0.00709912395764673,-0.3796037654836447,0.25019801018060583,0.5219009130164152,-0.011960174063426296,0.01373604223648547,0.020926843076985408,32648,b'\xcc\xe3\xe9\x8b4\x9cX7'
"b""}a\x9a\xb3)'Zp""",1633943010612654,365218.71771469153,143616.73885133571,24.69913938779503,0.5697656145914294,-0.010132581941367937,0.016850845261904016,-0.8215719835938977,7.052846888165548,0.010191290395932133,0.012744049774606664,-0.378320095019526,0.25123418095856376,0.5219622620147317,-0.011960174063426296,0.01373604223648547,0.020926843076985408,32648,b'\xcc\xe3\xe9\x8b4\x9cX7'
b'\xb3%hwmO^\xc0',1633943010622888,365218.6928097337,143616.6722677694,24.7089041146316,0.5698485665862559,-0.01019011418237935,0.01688965659063735,-0.8215129410014123,7.052115529019765,0.01232760278995711,0.0157561419555816,-0.15762493270089165,0.36959386904379576,0.18091007487973415,-0.012911435683146321,0.010555464241204864,0.021008527082524625,32648,b'\xcc\xe3\xe9\x8b4\x9cX7'
b'\xef\x11\xfa\xcavKQI',1633943010633275,365218.66784325027,143616.6052824839,24.7088954495057,0.5699244237895765,-0.010180370645074783,0.016947737337448792,-0.8214592414848038,7.049770646364559,0.013771415549687699,0.01780455446505847,-0.2311679999517887,0.27261307310034666,0.14717774996920593,-0.008036528581378972,0.007686827821165144,0.018637956816487222,32648,b'\xcc\xe3\xe9\x8b4\x9cX7'
b'\x83n\x85\xf3\x16\xa4^\xda',1633943010642750,365218.6457994362,143616.54502624902,24.708071759262893,0.5699716000856792,-0.010154412882802995,0.01702622332438273,-0.8214252070116211,7.0486262025886495,0.01595266164868532,0.019069834233593676,-0.230433206413314,0.2733399630110181,0.14720130805016135,-0.008036528581378972,0.007686827821165144,0.018637956816487222,32648,b'\xcc\xe3\xe9\x8b4\x9cX7'
b'(a\x89\xe6~\xddX\x92',1633943010653413,365218.62043073867,143616.47693420772,24.706731192136193,0.5700533994102229,-0.010049666343144826,0.017086776874574515,-0.8213684727838528,7.048863892277054,0.018398001889152214,0.01896705785245774,-0.17470300068598688,0.4104709060344461,-0.046445719497167526,-0.000843124838274553,0.012714122861643048,0.019220324241398568,32648,b'\xcc\xe3\xe9\x8b4\x9cX7'
"b'T),R\x06*[\x08'",1633943010663040,365218.59826885356,143616.41641369316,24.707020191625478,0.5702119099533632,-0.010018835625432137,0.017125284801889813,-0.8212580138424844,7.046777181308118,0.020215534344076108,0.01771577248864993,-0.14994330604588543,0.44591368410837745,-0.22347574467465536,0.0006827845437670202,0.013572552974212298,0.018274604947535966,32648,b'\xcc\xe3\xe9\x8b4\x9cX7'
b'\x04\xa1\x00\x13\xc0_Y\xa4',1633943010672614,365218.5756262262,143616.35517067206,24.718307217686093,0.5702770926090647,-0.010113363411431119,0.017058231793736466,-0.8212129895793976,7.044449699492648,0.022551467167700186,0.01646329974895697,-0.09438667727824611,0.3789766194809768,-0.26941361867198277,0.000968857816018134,0.006610680102133732,0.017766226315147248,32648,b'\xcc\xe3\xe9\x8b4\x9cX7'
b'\xc1\xd0\x1d\xdan\xeaXv',1633943010683091,365218.55041833455,143616.2863578946,24.71637673996397,0.5703875755586896,-0.010009027181092285,0.01712211366614011,-0.821136204442827,7.0467896549202225,0.02457790545009344,0.013908691866754542,-0.09637431034490637,0.37895201471240963,-0.2694683722089389,0.0009688744248533931,0.006610345586321159,0.017766211681938295,32648,b'\xcc\xe3\xe9\x8b4\x9cX7'
b'\x13\xadn\x9e\x8cpX\xd8',1633943010693605,365218.5250251125,143616.21785817956,24.715044594448507,0.5704618997130061,-0.009903764920441205,0.017143931878995856,-0.8210853926455867,7.046259775425084,0.026311073230227036,0.009795785272372166,-0.25065449185212807,0.3467497004749477,-0.430393812607837,0.003670953352038794,0.006515172529106528,0.016876221301130503,32648,b'\xcc\xe3\xe9\x8b4\x9cX7'
b'\xbd\xa2\xa8J\xbd\xadY\xf7',1633943010703139,365218.5028125059,143616.15740514666,24.714886387004842,0.5705266239183624,-0.00987139788119595,0.01711910716072236,-0.8210413284812198,7.044238231001532,0.02827292536402146,0.007400200564723517,-0.22144957160835962,0.3355148467742047,-0.27845543228953684,0.008757269222641657,0.002382727237484222,0.017003388431857076,32648,b'\xcc\xe3\xe9\x8b4\x9cX7'
b'\xf1d\xaf\x9f\\nU\xa4',1633943010713462,365218.4790803111,143616.09168670222,24.715041348355072,0.5706438328766337,-0.00983564323641966,0.017068521952241615,-0.8209613521234458,7.04182088271264,0.029883161656669766,0.005421269875371601,-0.16789044690102195,0.30527461927097704,-0.21533931908555767,0.016323090889308323,0.0032728239041508885,0.017003388431857076,32648,b'\xcc\xe3\xe9\x8b4\x9cX7'
b'\xc3\xea\xa7\xa4\x98\xf4Y\x82',1633943010722898,365218.45657954353,143616.030868558,24.725152208989343,0.5707070169288495,-0.009850085359622878,0.016938710464727152,-0.8209199453871091,7.040894684054828,0.030647256003107363,0.004655598582939693,-0.13678718830807352,0.29303486119884187,-0.17750426228358965,0.014733595388475228,0.0001574416367214938,0.015859102943136413,32648,b'\xcc\xe3\xe9\x8b4\x9cX7'
b'\x85O\x8e\x8a\x9e\xc0X\x9d',1633943010733560,365218.4318521125,143615.9629607419,24.72432859836253,0.57088765683469,-0.009762002531525645,0.01687283814455745,-0.8207967433617895,7.040103938746769,0.029573806969128383,0.004570038479667325,-0.180483404270012,0.21685413302937637,0.007556843274941821,0.018039756888750837,-0.0013765802908904273,0.015716048710994295,32648,b'\xcc\xe3\xe9\x8b4\x9cX7'
b'#\xec\x8e==EV\xf5',1633943010743059,365218.40945395327,143615.90163743382,24.724126264168113,0.5709453244316185,-0.009713199689222872,0.016801833742009022,-0.820758666505799,7.039294773984051,0.02986161918364769,0.002521435231273808,-0.08766996952280984,0.135988277897955,-0.21754811835362545,0.018802728831849726,-0.0003512930519799944,0.014524262171379044,32648,b'\xcc\xe3\xe9\x8b4\x9cX7'
b'\x8cA\xf4\x0cp\x86R\xf3',1633943010753706,365218.38523701095,143615.83383818736,24.723598225306947,0.5710928192986483,-0.009679659224148497,0.016768562897487228,-0.8206571216051067,7.038355684097811,0.029239858082192188,-0.0001546998934560534,-0.15206926454423378,0.094708114632869,-0.2571217558624341,0.015607917581849722,-0.0007327630519799944,0.015001099671379043,32648,b'\xcc\xe3\xe9\x8b4\x9cX7'
b'\xb1exp\x85AX]',1633943010763151,365218.3626327903,143615.77253968755,24.72240829166973,0.57115744096759,-0.009576413628177275,0.016735291682534032,-0.8206140383527913,7.038718589744852,0.027482670362108465,-0.0003981887414006846,-0.16623907197755586,0.0026124654249479445,-0.04813373935659769,0.012629782017002244,-0.0008888022503456352,0.015755600089358106,32648,b'\xcc\xe3\xe9\x8b4\x9cX7'
b'H\x1cU\xa4\xb7V^\xb9',1633943010773520,365218.3381758608,143615.70569996518,24.733481415269942,0.5712209808900859,-0.009679720599444072,0.016601421716326132,-0.8205713173131765,7.034864761730912,0.02582303058122699,-6.133567748008509e-05,-0.23664225482688653,-0.05111278429105569,-0.02729288354845055,0.010682859095398936,-0.0028579213232242688,0.015369187409063952,32648,b'\xcc\xe3\xe9\x8b4\x9cX7'
b'\x85\x06\xd8\xf9+\x0cQ\x8a',1633943010782974,365218.3161012115,143615.64445631232,24.732413447846106,0.5713177525060871,-0.009618579702810912,0.016588567231827597,-0.8205049226135632,7.034419110394112,0.02394512839744594,-0.000309721436451655,-0.2397175570340627,-0.051981087088455086,-0.027430449829675647,0.010682876032285585,-0.00285825539990776,0.01536917276306733,32648,b'\xcc\xe3\xe9\x8b4\x9cX7'
b'^\x0e6\x1d\x9f\xb8[v',1633943010793376,365218.29130206077,143615.5771101065,24.731686241869934,0.5713848827189627,-0.009544914158241815,0.016549368035350558,-0.8204598276768823,7.031461307869638,0.022384328931659522,0.0006341792969167155,-0.3852199935958322,0.01233513801705797,0.07981294705972403,0.010283232442737225,0.0005387650373906355,0.015160380101725603,32648,b'\xcc\xe3\xe9\x8b4\x9cX7'
b'\xf9\x1a\x930?LY\x82',1633943010802887,365218.26986761007,143615.5157708066,24.731194498801134,0.5714867256333587,-0.009549741131782122,0.016588186038655472,-0.8203880526635705,7.0310696775139965,0.022324226427437636,-9.429127283227395e-05,-0.10536293065949406,0.0018458174738508718,-0.09163762588047551,0.004306918579745929,0.0011984690640690378,0.01650347960465491,32648,b'\xcc\xe3\xe9\x8b4\x9cX7'
b'\xb9\x83!\xf7\xc8L]v',1633943010813223,365218.2454906463,143615.44920272013,24.73095850077822,0.5715531399009065,-0.009549265929989358,0.01656362036400525,-0.8203422860428751,7.029185815363008,0.020897087174605464,0.0004387006955204574,-0.18714670674587092,-0.02938463828604657,0.07411569424066494,0.004306798704959579,-0.00302152562720463,0.01585986268113223,32648,b'\xcc\xe3\xe9\x8b4\x9cX7'
b'\xc5\x87\x81F\x06\x00S\xcf',1633943010823360,365218.2213476066,143615.3836156191,24.74125143578163,0.5716235298983974,-0.00959286510343832,0.016475940591973767,-0.8202944961336831,7.027265350415175,0.019642514250866116,0.0007123780824660093,-0.20454641939631507,0.045733898330854776,-0.08131077329565718,0.0063413053716262465,0.00098390937279537,0.01700427268113223,32648,b'\xcc\xe3\xe9\x8b4\x9cX7'
b'\xd9\x9at\n&\xd8S@',1633943010832797,365218.2003038996,143615.32335793148,24.741078171611964,0.5717062434224164,-0.009625821883683775,0.01645233755118651,-0.8202369385573868,7.025209136822296,0.021469423029850773,0.00015103333053873014,-0.2193048230711064,0.18509528853825133,-0.001945584678091099,0.011173313843918994,-0.00881530713629142,0.017433420897559452,32648,b'\xcc\xe3\xe9\x8b4\x9cX7'
b's\xac\xe3\x15tjZ\xb3',1633943010843131,365218.1755475992,143615.25594010865,24.74009516970174,0.5717839561189646,-0.009572123343276766,0.016394521832511836,-0.8201845533985204,7.024475745680308,0.021501923034692567,-0.00029837192545007635,-0.22015117854641905,0.18496053458359576,-0.002004864821527926,0.011173204424671217,-0.008815318002822163,0.01743346801569665,32648,b'\xcc\xe3\xe9\x8b4\x9cX7'
"b""\xbbN'\x80\xdfG[$""",1633943010853680,365218.1510825862,143615.1886797537,24.73987375312422,0.5718624530961561,-0.009541954420533964,0.016300732772172744,-0.8201320454388874,7.021522156131135,0.023613609117215512,0.0005293593236239506,-0.2902168992125023,0.33682249637005207,0.12389580886435536,0.01880265170381329,-0.00597801010699526,0.01805336614521578,32648,b'\xcc\xe3\xe9\x8b4\x9cX7'
b'{\x1f\xddxJ\xebV\x0f',1633943010863070,365218.13023044536,143615.12866863533,24.739103200618423,0.571936684972504,-0.009491725271936481,0.016234317026488313,-0.8200821803238432,7.020599895276092,0.02423788118445041,0.0030968225573748988,-0.22046942834302738,0.08578122372899467,0.33495605573248965,0.024524701703813285,-0.00778999260699526,0.014842660311882453,32648,b'\xcc\xe3\xe9\x8b4\x9cX7'
b'\xd7\xf0\xd9=\xad\xaaP\xa2',1633943010873454,365218.1056561588,143615.06161590913,24.749420392012368,0.5720029220702126,-0.009514432060720805,0.0160658260563345,-0.8200390368505805,7.017865272710138,0.020389227676841634,0.00993827264328741,-0.2672023704106675,-0.20261617257550438,0.630461069899142,0.02004236744521018,-0.0018771275986084652,0.01500165398956486,32648,b'\xcc\xe3\xe9\x8b4\x9cX7'
b'n\x8c\xa3W\xf0\xc6RO',1633943010882834,365218.0834426664,143615.0005850298,24.749376289063914,0.5720624837762303,-0.009468212080119312,0.015986324854180594,-0.8199995762397887,7.015372994892797,0.01749166093490831,0.01564514563720271,-0.2695220459373263,-0.20492218688720445,0.630305385628223,0.02004244094402292,-0.0018773652021388853,0.015001648168907188,32648,b'\xcc\xe3\xe9\x8b4\x9cX7'
b'\x07\x08T\xa0\x12\xa8]>',1633943010893251,365218.0600790736,143614.93397250483,24.74848415749928,0.572095579205435,-0.009425309000887288,0.01603372802508297,-0.8199760553634804,7.013514616536955,0.015838544911551775,0.019369480799436747,-0.2934664834904481,-0.24205420167211786,0.38271541557138866,0.004521380319022921,0.006205030422861114,0.015788430043907186,32648,b'\xcc\xe3\xe9\x8b4\x9cX7'
b'\x87\x16h\xacb\x94T\xd8',1633943010902760,365218.0380500516,143614.87380248727,24.74849629945631,0.5721605903819873,-0.009403168207637874,0.0160819748759156,-0.819930002698697,7.011916545792568,0.015132224877985814,0.02269838570669517,-0.1748067236199065,0.046294748696342994,0.2959711915216016,-0.005635344914268288,0.009638324614679146,0.017719538491910356,32648,b'\xcc\xe3\xe9\x8b4\x9cX7'
"b""'g\x08?J0_\t""",1633943010912954,365218.0152470627,143614.80871429178,24.74892908794292,0.5722237716733957,-0.009422317933179282,0.0161645588584473,-0.8198840662517789,7.009350486257361,0.01608522437983306,0.026327857329504312,-0.1737916302309094,0.04683284124049031,0.2960062201208398,-0.005635344914268288,0.009638324614679146,0.017719538491910356,32648,b'\xcc\xe3\xe9\x8b4\x9cX7'
b'\x83\xdel\xe2$\x8bZ:',1633943010923381,365217.99063332856,143614.7416319694,24.759116237185225,0.5722943962618507,-0.009508167853245014,0.016128481595048406,-0.8198344899019536,7.006790358160421,0.014097797473441784,0.03179333371985195,-0.26007433483856474,-0.05011518110980559,0.5251637569236147,-0.005230142722559287,0.006387835692293492,0.017449312300224343,32648,b'\xcc\xe3\xe9\x8b4\x9cX7'
b'\xe0\xfbD\x9d-\xd3P\xaf',1633943010932950,365217.96876457916,143614.6796795693,24.757386921694568,0.5723646176388438,-0.009456812105193097,0.016266422265782683,-0.8197833352091383,7.007194404767475,0.014681036126929274,0.03396431273849363,-0.2502857826622131,0.06334549423247687,0.25397291768948077,-0.010499160608576922,0.015360046747446182,0.018363240629142914,32648,b'\xcc\xe3\xe9\x8b4\x9cX7'
b'\xcd\x7f\x15R\x12FP}',1633943010943406,365217.9441079421,143614.6123476407,24.75751840838326,0.5724459791128034,-0.009432215479661252,0.016403632390378817,-0.8197240725714541,7.00416611997652,0.0158636587059263,0.03628744242818052,-0.2949821039647686,0.2558636280065998,0.09398132461338979,-0.01893926994182975,0.01879338286443983,0.02036597434855061,32648,b'\xcc\xe3\xe9\x8b4\x9cX7'
b'S\xb0\x87n33Q\xd7',1633943010952964,365217.9225986182,143614.55109298436,24.757101010903927,0.5725361779755266,-0.009447733061214552,0.016572044139326576,-0.8196575093307108,7.003005169429879,0.01910532738176063,0.038435919615858724,-0.25254436155001775,0.37073884136902185,0.13961526046601247,-0.02201487181682975,0.012427602239439827,0.020437499973550613,32648,b'\xcc\xe3\xe9\x8b4\x9cX7'
b'\x9fl\xe3w\xb4iW&',1633943010963367,365217.8979674475,143614.48377259623,24.755603203048224,0.572612528538739,-0.009379016441503747,0.016721982028708105,-0.8196019164985483,7.002931434930829,0.021335712094235303,0.038654600571115166,-0.2053046277098649,0.37335054660474704,0.012241347594015564,-0.01851022081689844,0.021082252879135573,0.019007040549384634,32648,b'\xcc\xe3\xe9\x8b4\x9cX7'
b'\xa8\xff\xed-\x9a\x10P\x92',1633943010972886,365217.87575895473,143614.42304040908,24.765504954790295,0.572677077433596,-0.009436010223263892,0.016732540945912415,-0.8195559460870716,7.00129247909097,0.02307978467443838,0.038662747537604306,-0.23091737541352872,0.35515670980477954,-0.05283971997631011,-0.011878753071230114,0.01635141930395356,0.01790350828252077,32648,b'\xcc\xe3\xe9\x8b4\x9cX7'
b'\x01\xbd\xbc\x8a;EX~',1633943010983436,365217.852158709,143614.35584335963,24.765813844744127,0.5727678905774458,-0.009431675001733999,0.016859613267432554,-0.8194899270098427,6.9985021321104375,0.026398302468420776,0.039304113133321904,-0.23145652649348808,0.3561018999967769,-0.052816774133341286,-0.011878703985790773,0.016351155861262016,0.017903500211999976,32648,b'\xcc\xe3\xe9\x8b4\x9cX7'
b'=\xc6JS\x8e\xd2Ue',1633943010992906,365217.829799061,143614.294506235,24.76428023180175,0.5728317854714539,-0.0093250114830639,0.01692324044803849,-0.8194451742777944,6.999095801501093,0.029135234637734382,0.035297573749557956,-0.1618295603260897,0.47657136254177707,-0.42500880389506124,-0.0034898575349679804,0.017863385036805936,0.016575221027525327,32648,b'\xcc\xe3\xe9\x8b4\x9cX7'
b'\x05\x11\x86*\x10\xd1\\\x15',1633943011003496,365217.80625476094,143614.22661925905,24.764005526380807,0.5728826710308548,-0.009276366899900057,0.017040870393752017,-0.8194077147463985,6.999394549618109,0.03431690544925825,0.032360119907150445,-0.028754803761995004,0.44824182258674294,-0.42158527916708205,-0.0041049251321027425,0.018092359229913098,0.01654661974912961,32648,b'\xcc\xe3\xe9\x8b4\x9cX7'
b'\x96\x83\x121\x02\xb5Z\xf1',1633943011012884,365217.7846140196,143614.16651172563,24.763966713318325,0.5729391321798823,-0.009257925956855345,0.017065961998826346,-0.8193679238077333,6.998532889599163,0.037396629175779225,0.027840983424158992,-0.09465300455422698,0.4439364679388682,-0.5379989076174936,-0.001987874866222094,0.0061332999272864855,0.015287729128253309,32648,b'\xcc\xe3\xe9\x8b4\x9cX7'
b'@\xab\x80\xfb\x9a\x03]X',1633943011023039,365217.76071733556,143614.10071359825,24.773839165596016,0.5729965027223135,-0.009256425467229847,0.016994993712692787,-0.8193292968302017,6.996503246206016,0.03977780668008707,0.023970530070161408,-0.27137855016687873,0.43509494686161376,-0.47479065526893033,0.0044208211337779055,0.011168703927286486,0.013571114128253308,32648,b'\xcc\xe3\xe9\x8b4\x9cX7'
b'\xd6\x92\x12\xedg\x17Q\x06',1633943011033493,365217.73717148084,143614.03381124054,24.772618465216482,0.57304351844577,-0.009124949907051275,0.017006321130040105,-0.8192976542735297,6.996079020148951,0.04264251467649709,0.01784384324279103,-0.19696616567640887,0.35588057106124105,-0.6535409578454088,0.011172941708771176,0.013980469630426137,0.013816342921697752,32648,b'\xcc\xe3\xe9\x8b4\x9cX7'
b'\x02MKE\xed`Z\xcc',1633943011042917,365217.7154512388,143613.9730897601,24.772418212605412,0.5731018780437772,-0.009082590856827735,0.01697618851663207,-0.8192579282188673,6.994397198537455,0.04330718489903383,0.012156688356245733,-0.18291955438595753,0.17960928811780827,-0.6405175548668756,0.010829636927405198,0.003501040426654679,0.015173259398359755,32648,b'\xcc\xe3\xe9\x8b4\x9cX7'
b'1\xe1\x05d\xe2\x84Z{',1633943011053582,365217.6924314376,143613.90530754905,24.77184152185541,0.5732148023843838,-0.009050692682373419,0.01699949261172722,-0.8191787915591717,6.993064114579849,0.04456228129239878,0.005841061576957681,-0.1909915925650229,0.12274633592648548,-0.6608288859177931,0.012088487927405198,0.005217655426654679,0.012998880398359754,32648,b'\xcc\xe3\xe9\x8b4\x9cX7'
b'\xdd\x82\x12\xd4\x99cS\xcd',1633943011063019,365217.6703830529,143613.84444356727,24.770645338565835,0.5732740950840101,-0.00895455135912253,0.016961749243946507,-0.8191391377404402,6.994038651160475,0.04277137076353464,0.0011638124816407552,-0.08117812214329706,0.024129168250882703,-0.5193150938441908,0.00958336410522738,-0.0010511514423627174,0.014207032891333208,32648,b'\xcc\xe3\xe9\x8b4\x9cX7'
b'\xc9S\x96J\x88\x84Q\x85',1633943011073486,365217.646006605,143613.77705910223,24.78082111309214,0.5733411526413674,-0.008988789923732119,0.016810444574678455,-0.8190949476689361,6.991284847575084,0.041283904746453784,-0.0003773460622282093,-0.2936204007964712,0.06984190926275442,-0.2142408755316666,0.012660647564952124,-0.00565408142215829,0.014830113509587193,32648,b'\xcc\xe3\xe9\x8b4\x9cX7'
b'\x9d\x04\x96r\xbb\xe3\\n',1633943011083106,365217.6251022474,143613.71556093488,24.780347068193443,0.5734756835387568,-0.008994908595399182,0.01681391823777561,-0.8190006252516598,6.989442849381561,0.04136476287723628,-0.0038368370334772653,-0.2294574107621579,0.06921654154908659,-0.3613146446144711,0.010918710889909028,-0.001750564033486701,0.014207044972156711,32648,b'\xcc\xe3\xe9\x8b4\x9cX7'
b'\x84\x17\xda|1\xf0Uh',1633943011092561,365217.60336188384,143613.65466246218,24.779969740151163,0.5735309726025631,-0.008972143119506268,0.016769375292112604,-0.8189630713076833,6.98732456399282,0.04107145607572046,-0.0072989359857390385,-0.22947032779768717,0.06924788605265407,-0.3613175063503813,0.010918587919052206,-0.001750565667612386,0.014207268720368899,32648,b'\xcc\xe3\xe9\x8b4\x9cX7'
"b'|,o\xec\x10\xb9X\xc1'",1633943011102880,365217.57934787095,143613.58823883077,24.778898767051203,0.5735948940908745,-0.008922570720713017,0.016752021163646068,-0.8189191993057344,6.98672421130514,0.04012655037704474,-0.00835871332151495,-0.21404634911138878,0.09990489050290148,-0.1124510594098016,0.0015169418773855416,-0.0069560417092790535,0.014286741637035565,32648,b'\xcc\xe3\xe9\x8b4\x9cX7'
b'B\xbb\n\x19.*T\xdd',1633943011113399,365217.5571912711,143613.5217111746,24.77874903082711,0.5737342464741735,-0.009028665974878978,0.016786528604880863,-0.8188197054729593,6.984107401323876,0.0398613196347575,-0.009297715755977605,-0.20093172474839216,-0.0533591470372811,-0.018100516146361507,-0.0006144445883452882,-0.010575089868474878,0.014143703451819437,32648,b'\xcc\xe3\xe9\x8b4\x9cX7'
b' \xbd\xe9\x90\x8f\x12_c',1633943011122613,365217.5355711867,143613.46192670678,24.789049387951593,0.5737807538149853,-0.00910088461476871,0.016697184371073922,-0.8187881438350304,6.979090504259646,0.0377420545204265,-0.007083899107397838,-0.5904152717184808,-0.05279792283333795,0.14347810558951868,0.0003008975745737051,-0.007599671821519327,0.011855109584239854,32648,b'\xcc\xe3\xe9\x8b4\x9cX7'
"b'\x89\x91-\x81\xff\x86U""'",1633943011132893,365217.51157614135,143613.39550287332,24.788081068922786,0.5738387346037482,-0.009093236457790971,0.0166779890877547,-0.8187479858900908,6.977326276681235,0.034942759557101695,-0.006339467317563678,-0.31216742232721933,-0.11129469663894745,0.11582229832343852,-0.001630206728598727,-0.012249007296733436,0.012999517531344115,32648,b'\xcc\xe3\xe9\x8b4\x9cX7'
b'\xe1\x07\xcc\x9e\x88\xbb_\x05',1633943011143405,365217.4895243109,143613.32950742313,24.788352024975765,0.5739265656896587,-0.009224361514260905,0.016743258056352003,-0.8186836212237218,6.972679377694513,0.035175448007761706,-0.00569263531270759,-0.32313418153357554,-0.07973210274777508,0.12059310356664177,-0.009362859084436157,-0.008108340064775904,0.014525408595191445,32648,b'\xcc\xe3\xe9\x8b4\x9cX7'
b'\x9elw1\x08\x13X\xd4',1633943011153120,365217.46755204187,143613.26830089412,24.788007614729754,0.5739831685205607,-0.009292880732871284,0.016782210970137046,-0.818642365149603,6.972162012327395,0.03387590469064165,-0.007688454727912061,-0.055958523406257295,-0.035924294867333756,-0.16213571604638247,-0.015034221803451223,-0.007599792765038909,0.015173989003887374,32648,b'\xcc\xe3\xe9\x8b4\x9cX7'
b'\x92\xcb^\x14\xc8AX\x0c',1633943011163540,365217.4452521842,143613.20225623413,24.787715316135344,0.5740344969889846,-0.009388036489795255,0.01688648161034439,-0.8186031442501874,6.9715422011630475,0.03541305333771905,-0.006819151917703686,-0.05760119791807898,0.05057894996546915,0.09916058595448254,-0.016865277803451224,-0.00874420276503891,0.01586063500388737,32648,b'\xcc\xe3\xe9\x8b4\x9cX7'
b'\x1a\xff\x1aO\xc1\xa6W\xad',1633943011173122,365217.42317497305,143613.1411314889,24.797993448448302,0.5740971732873361,-0.009537629550666518,0.01684445926596345,-0.818558326228548,6.969793596738268,0.03484374981046613,-0.006909235934964425,-0.20839883196485715,0.11768683915340031,-0.054641797883421564,-0.015220309984129252,-0.014180101172886405,0.01650433585778794,32648,b'\xcc\xe3\xe9\x8b4\x9cX7'
b'\xa5\xa5\xbb<Y\xf3U\x83',1633943011182594,365217.40135127475,143613.08022266443,24.797688028401353,0.5741568751002456,-0.009641589791125607,0.01685579272549387,-0.8185149997239,6.967820167678344,0.034818104266770684,-0.0069513811115548205,-0.2131548738227575,0.10547494227032699,0.11518251630250938,-0.014576515464472042,-0.017327411893175142,0.01586060071723169,32648,b'\xcc\xe3\xe9\x8b4\x9cX7'
b'\xba\x82_\xc6c(_\xe1',1633943011192984,365217.3797218125,143613.01496947816,24.79812746514774,0.57421636855256,-0.009817507021678974,0.016932307719858052,-0.8184695935692847,6.96121680860156,0.03862931986784812,-0.007562303790821061,-0.4905262290257759,0.21313069051953462,0.02888040654662097,-0.01572092546447204,-0.013035874393175143,0.016146703217231686,32648,b'\xcc\xe3\xe9\x8b4\x9cX7'
b'*\xa0\x1b5\xbc6S\x8d',1633943011203445,365217.35548058583,143612.94766127595,24.796876797391057,0.5742837908912731,-0.009854455941352895,0.016975706897844126,-0.8184209446201673,6.960023746478307,0.038640736884280026,-0.005548287556594485,-0.3180386144188012,0.17399923309191062,0.26565554909861877,-0.01600721105964812,-0.01689834950409803,0.015502959960491206,32648,b'\xcc\xe3\xe9\x8b4\x9cX7'
b'\x00\x8b\xfdkp\xb1]i',1633943011213039,365217.3356613847,143612.88733541503,24.796266529880665,0.5743413446223491,-0.009937285700302955,0.017057415953737404,-0.8183778557434724,6.959139341397442,0.04153833458154673,-0.006189976861987589,-0.17838938764174975,0.17749812689321864,-0.02203738951748643,-0.011270571997513735,-0.014911345616333465,0.015733443751854946,32648,b'\xcc\xe3\xe9\x8b4\x9cX7'
b'4\xfb\x92r\xe4SR\xd1',1633943011223288,365217.3120679179,143612.82110222412,24.80727194281741,0.5744039795787221,-0.010153166931702748,0.01697965371319336,-0.8183328618631688,6.95589873269448,0.04224054744262185,-0.00663289838648469,-0.17891570350526817,0.17983739335654847,-0.021899531479518557,-0.01127071361320064,-0.014911249365075867,0.015733447569985574,32648,b'\xcc\xe3\xe9\x8b4\x9cX7'
