token,lidar_pc_token,track_token,next_token,prev_token,x,y,z,width,length,height,vx,vy,vz,yaw,confidence
b'\xf9\xc2\x8b\xfb\xa5kR\xb0',b'\xb79\xbcN;\x0e\\\xc6',b'fSb\xcd\xdfX]q',"b'\x01\x967\x1d\xa5""YU'",b'k\xd3\xacN\xc1\xdc]\n',365237.3125418038,143507.9813245857,26.73003300459983,0.8425987281991243,0.8171386875006479,1.8117094614737617,0.050582330714468327,-0.0547951949311502,0.0010466349420479183,-0.431317655666938,0.6888052614230444
b'\x8f\x97\x92\x91\\.\\[',b'\xb79\xbcN;\x0e\\\xc6',b'\xf3K^p\xde\xeaWv',b'\xf5Y_\x94\n\xe9X\xd4',b'X\x85{U\xab8S\t',365245.3934137511,143502.3685176413,26.170785868703486,0.36347285126001505,0.3608513328954648,0.7027205718506614,-0.001161964735593683,0.00046821840353733176,0.0003165821190194051,-0.46236289486666227,0.5430235933797278
b'\xb7Rk\xe8\x86\nW#',b'\xb79\xbcN;\x0e\\\xc6',b'\xfb\x1ce\x079j^\xab',b'\xd8\xb2\xb1\xe4\xe6\xcc[\xa0',"b""y\x1d'zO\xf4U\x12""",365240.9562633124,143508.3576200285,26.409798995736274,0.38850936840846795,0.38443790917159965,0.8140523272880287,0.0006097017702683238,-0.00010793845348131361,-1.1331306449086702e-05,-1.3909911171606129,0.827255386877911
b'\xf8\xfevP\xc3\x97RW',b'\xb79\xbcN;\x0e\\\xc6',b'\x9fb+U\xb9\x02[\xfd',b'\x02+\xe3\x1b\x10\xc8QC',b'\xeb=\xbf\xad/\x05Pt',365237.0477293655,143509.61757578808,26.51223480748219,0.36389125075490925,0.35247431158687875,0.741841209114662,-0.00041189104417638895,0.0006926872629948248,0.00022293834371176323,2.929813860010002,0.6304727604562808
b'4\xf5\xc2\xf28\x9cSj',b'\xb79\xbcN;\x0e\\\xc6',b'\x878\xb1C\xb7\xe8X\x8b',b'\xcc\xf2<vz\x85]\xc9',b'~\xf3\x89\xbb\x96AP\xd6',365241.26779171475,143507.94114658987,26.40197929778638,0.3890872908174216,0.38974431620563954,0.7971140085247874,-0.0017175148133897074,0.000849944389669649,7.702237012121618e-05,0.4937561420831287,0.5877116801233753
b'\xfb@\x02\\\xc4:P\xdc',b'\xb79\xbcN;\x0e\\\xc6',b':\x97\xb3X\xfe\x02^\xbf',"b'""\xb9u\x95vmR\xab'",b'\xc0\xefaVr!_\xa8',365241.8354884108,143505.01196454724,26.05212787849462,0.5301005174626616,0.47534528790296027,0.4870621372664549,-0.001930542886344315,0.004432334156468166,0.0005398507360930416,-0.010087586111630298,0.6872827846061155
b'\x93\x8e\x0eG\x91\x94V\xba',b'\xb79\xbcN;\x0e\\\xc6',b'\xc0\xa3k\xd6 \x14RS',b'\xef\xf2\xdcTW\x8c^8',b'\xe5\x9bV`-\x8cU\xc7',365246.83373817086,143501.6840918382,26.076165551829032,0.37167108058929443,0.37257957458496094,0.7301880717277527,0.0,0.0,0.0,-1.840564087697504,0.4411661074850165
"b""&\xd9'\xedse^\x9e""",b'!O\xb6\xf6\xbb7T\xa0',b'\x00R\xeb\x00\xb8\xb6P\xb7',b'<\xc67Q\x8f\x8fT\xfd',b'\xedh\x01\xde)FR\xbe',365185.4169483385,143536.8573486404,27.78562497225783,0.8698428430225053,2.27294217381462,1.704940563572703,-0.05163752656135559,0.01478219427982248,-0.019066021100868486,-2.0321346043537263,0.8998514983589361
b';b\xf7\xe1>\xccV~',b'!O\xb6\xf6\xbb7T\xa0',b'su\xf1(\x86\xe3Q\x8a',b'\xc5\xf3\x96\x83f\xbeP\xce',b'\xe6]\x064\xcb2V=',365190.48070968123,143533.8841879788,27.15180101911793,0.4089743155278367,0.4060332063049635,0.7801120716183338,0.00021179651510379153,-1.6094679856758345e-05,-0.00013357525040785304,0.1561785681283192,0.8620629212714276
b'\xb5\xff\xfa\x03k\xd1P\x9d',b'!O\xb6\xf6\xbb7T\xa0',b'\xe6c\xf8\x10\xee\xfb_h',b'\x1d\x9c4/QeX\x9f',b'\xc1\x11\xd4\x89\x92UP\xa3',365190.4629436157,143531.81557809128,27.223423504792024,0.3740234468983566,0.37976983258757374,0.7363062497172846,0.0008995603659762627,-0.0004144496010336445,-2.2224299754084573e-05,-1.5459069368780536,0.9130360301050672
b'`W\x82\x86\xb7iW\x87',b'!O\xb6\xf6\xbb7T\xa0',b'\x06\xfe\x0b\xb5\x80\xb9X\xc7',b'=\xedWI\xceHYT',b'!;\xfa~\x1d\xa0S\xd8',365190.2980843518,143529.76009663884,27.13715371758117,0.370529173787956,0.364510823157116,0.7678294792023596,-0.0019552877967241,0.00020709058312493034,-3.1196606424901415e-05,-2.557739278412094,0.8034813246024318
b'J\xdf\x01\xf2\n\x01X\x7f',b'!O\xb6\xf6\xbb7T\xa0',b'\xb0\xecX\t\xf5\xc2X-',b'w\xf9\x01K\xa3\x0cW\x85',b'_<\x16o\xff\xa7^\x13',365186.3346111348,143533.72169706275,27.325069917111175,0.3622349989902059,0.3557987525249819,0.7309402263903164,-0.0005356367106685179,-0.0015057391142211671,-0.000301056786937063,-0.9596412882964147,0.5375215424766647
"b'\x10\xdd4,S\xa2Z\x85'",b'!O\xb6\xf6\xbb7T\xa0',b'\x95mT\x11d\xc5\\m',b'\x11egT\xd6\x96R\xf4',b'\nP\xb2+\xbc\x82S\xf6',365185.3286702717,143531.73457965234,27.283797294956187,0.3581234016928407,0.3524195528944356,0.7220119378973278,-0.0002712253240790848,-0.00047624857577286404,-0.0001534166216027633,-1.2938332919059652,0.7305225054235611
b'\x85!\xb0\xec\xf6ET\xf0',b'!O\xb6\xf6\xbb7T\xa0',b'*_\x87+\xf7\n]\xa2',b'\xb42G\xa5\x07\xb2W\xa6',b'>#\x03\x94\xeb\xbe]\x9a',365176.8060436351,143501.93909878985,28.18993263744213,0.7941036397833886,0.7777444183976695,1.737912046223161,0.00813110086635343,-0.005629459391661764,-0.00024374291983248267,2.3612315398273402,0.820137042436753
b'\xb6\x12\x00\x90\x81%S7',b'!O\xb6\xf6\xbb7T\xa0',b'\x86@\xf2B\xa8\xa5\\P',b'\xad\xfc\x8d\xfeb[Sm',b'\xc6\xd3{\xc0T\x86]z',365188.41271932336,143530.38291549403,27.32754809646017,0.35594386979807086,0.3496980747810737,0.736997667528699,-0.0009635756298933749,-0.00021924232056578388,6.40045107530152e-05,1.4790072489993964,0.8302458598352195
b'\xe4)\x87\xec\xfc:T\xe1',b'!O\xb6\xf6\xbb7T\xa0',b'\x9f\xbeLHr}R\x07',b'\x91\xf3\xd8=\xee\xe1^\x82',b'\x00b\xb82>\xc1_\xff',365188.1290437821,143532.01851967312,27.791544988787795,0.7536413905254106,0.7169400339024717,1.7553103729809443,0.0014442298714634463,0.008958537441255153,-0.0004914540639807506,0.8794955718783815,0.8203053770459297
b'\xd9\x0f*\x87\xc17Z\xab',b'!O\xb6\xf6\xbb7T\xa0',b'r\xab\xd4\xda\xb6m^\xa5',b'\x1e\x96\x03\xe8^\x03U\x10',b'S\x97N\xcd\x8asU\xc6',365186.88726995356,143531.04896780426,27.362564596898935,0.36372414092264427,0.36233363097174137,0.7333687370514826,0.006083577754896425,-0.0014761416656830382,0.0004741820485959218,-0.9495636008988857,0.5680216952263241
b'\x02\x05\x06\xa8\x1d\x10[\x93',b'!O\xb6\xf6\xbb7T\xa0',b'\xad9\xb0\x83}TW ',b'\xb8?\x14z\x9aH_\x92',b'1O^>\xe9\xf1S\xee',365150.9779295025,143492.48922126496,28.445399089942786,0.8247861302483448,0.7984908235112014,1.7413873643791742,0.43713852241119966,1.2094990155409373,-0.05372283534111063,1.194798624047321,0.744240883765119
b'\xda\xb7\xfcC\x87p_?',b'!O\xb6\xf6\xbb7T\xa0',"b'\xefu\xb9\xdf""\xc9Z\xf8'",b'\xb4\xf6\x17\x85\xd9\xa4_\xe7',b'X\xc4\x89>w\x85TY',365226.49820930907,143508.2885655187,26.829650178074623,0.85598200012731,1.0005271093218853,1.7828180903566746,-1.124309649255583,0.9682171212433489,0.004144542820341703,2.4697633049014724,0.827777200531353
"b""\xd4u\x12'\xb3\xbfP\x1e""",b'!O\xb6\xf6\xbb7T\xa0',b'\xbb\x82\xd0\xde\xfc\xafWE',b'\x8aCt1\xf6\xa3S\xf1',"b'[\xa4d\\""<R*'",365236.2466635523,143507.7988483695,26.418347434426067,0.36611943898446664,0.35573488435316586,0.738194947353227,0.00028318465149080067,0.0006931573382777695,0.00012362776279671047,-0.15652272927968225,0.91794646145102
b'\x1a\xe3\xa1X6jYG',b'!O\xb6\xf6\xbb7T\xa0',b'\xd4\x1f\xdf\x8bNETG',b'A\xd6\xb9\xdc\xf8\x97\\/',b'\xcfvi\xf5\x1f-]\x0b',365239.0484058532,143509.1547745654,26.460174067247493,0.3653130750026262,0.35809932167624214,0.7737774449157,-0.0021765054671694746,0.000312670538631745,7.153743572817591e-05,0.04653599255321428,0.7552017328203621
b'l!\x87TJ\x81X\xaa',b'!O\xb6\xf6\xbb7T\xa0',b'\xe5\xdd\x03\xbe\xe1\xb8^\xb7',b'sm\xceB\xe6\x17V\xba',b'Sd\x87[\xa5AT\xd3',365187.4950483854,143532.7337666959,27.318007782988186,0.3797979450974192,0.3697956399785373,0.7387753301016804,-0.002968593962643557,-0.00034736946848550174,-0.00024750251792788464,2.66040095610394,0.6628325952977132
b'\xd6\xd8\x81\xaa\xe7iT\xb7',b'!O\xb6\xf6\xbb7T\xa0',b'\x9c\xeb\x010\xbao\\\xa1',b'\x94V-X&<Z\x99',"b'\xa8\xc9\xb5+,\xa3]\xd5'",365237.0013688676,143504.75772802305,26.239689214863017,0.390715644856769,0.38463874884179305,0.774436294027039,0.0027828514750130066,0.0002770323977621676,0.0001481198176649324,-0.5863929589271728,0.8818923521130289
"b'e\x0f\xc6\xec,iX\xe0'",b'!O\xb6\xf6\xbb7T\xa0',b'.\x1cQ\xf0\xf9%Rg',b'b\x8c\xa4W\xfa\xaf\\\xa6',b'\x83\x1c\x93)\xcfkR\xd7',365235.39841939963,143506.03650426576,26.31724620596151,0.36706001055704907,0.35765626186476573,0.7428018747774214,-6.22406691385018e-05,0.0004437424901832863,5.533938012486776e-05,-0.40211848056420774,0.895548850161509
b'_\xad\x89\xa4\x14\x92R\n',b'!O\xb6\xf6\xbb7T\xa0',b'Nngl\xa2JYI',"b""\xc1N'\x90m=^\x1b""",b'\xdd\xbe`v\xady[\xb3',365237.83080647513,143504.7666571483,26.192730956385624,0.4008255001114539,0.394501273449708,0.7693340788024772,0.0020368415516222103,0.00041418726260914314,7.779090727722278e-05,3.118699393967706,0.8547267656035031
"b'\x01\x967\x1d\xa5""YU'",b'!O\xb6\xf6\xbb7T\xa0',b'fSb\xcd\xdfX]q',b'*s\x9cq\xd2\xf6_\x83',b'\xf9\xc2\x8b\xfb\xa5kR\xb0',365237.3128986539,143507.97883236528,26.73446925766762,0.8433713489614899,0.8189549948308479,1.8123009421565937,0.05107134429690017,-0.06283497069387896,0.001172465732629636,-0.49056227414786324,0.6903400289389262
b'\xf5Y_\x94\n\xe9X\xd4',b'!O\xb6\xf6\xbb7T\xa0',b'\xf3K^p\xde\xeaWv',b'U\xf3\x18%\r\x0bS\x9e',b'\x8f\x97\x92\x91\\.\\[',365245.40324593417,143502.46739458694,26.22130443016291,0.3665321663703572,0.36227272518550896,0.7118375316413554,0.000583358079940204,0.0040449356800442956,0.0006858088732431638,-0.441386305720294,0.5583629844845606
b'\xd8\xb2\xb1\xe4\xe6\xcc[\xa0',b'!O\xb6\xf6\xbb7T\xa0',b'\xfb\x1ce\x079j^\xab',b'\x96\x82`\xffR\x1eV\xb0',b'\xb7Rk\xe8\x86\nW#',365240.95913266455,143508.36759797877,26.395862388139307,0.39067189435719474,0.3868926299309985,0.8097841313281993,0.0007232303685064419,0.0001868925818300462,-0.0001044306897992717,-1.3995231754577104,0.8297819431572787
b'\x02+\xe3\x1b\x10\xc8QC',b'!O\xb6\xf6\xbb7T\xa0',b'\x9fb+U\xb9\x02[\xfd',b'W\xb5\t\xad\xf61S\xa9',b'\xf8\xfevP\xc3\x97RW',365237.0477087664,143509.61761043005,26.512245956851697,0.36389125075490925,0.35247431158687875,0.741841209114662,-0.00041189104417638895,0.0006926872629948248,0.00022293834371176323,2.929813860010002,0.6304727604562808
b'\xcc\xf2<vz\x85]\xc9',b'!O\xb6\xf6\xbb7T\xa0',b'\x878\xb1C\xb7\xe8X\x8b',b'[\x0f\x8b\x88D)\\\xde',b'4\xf5\xc2\xf28\x9cSj',365241.28659341484,143507.90627105828,26.396284345824697,0.39084538677581754,0.39093075425669854,0.792306473139964,0.0006866139609332297,-0.0005434850002305257,-1.3985630088999594e-05,0.5029826268530346,0.5928515221562002
"b'""\xb9u\x95vmR\xab'",b'!O\xb6\xf6\xbb7T\xa0',b':\x97\xb3X\xfe\x02^\xbf',b'Bni\x12V\x0bUX',b'\xfb@\x02\\\xc4:P\xdc',365241.8353918624,143505.0121862127,26.052154876969784,0.5301005174626616,0.47534528790296027,0.4870621372664549,-0.001930542886344315,0.004432334156468166,0.0005398507360930416,-0.010087586111630298,0.6872827846061155
b'\xef\xf2\xdcTW\x8c^8',b'!O\xb6\xf6\xbb7T\xa0',b'\xc0\xa3k\xd6 \x14RS',"b""%Z\x15\x88x'X\x84""",b'\x93\x8e\x0eG\x91\x94V\xba',365246.83373817086,143501.6840918382,26.076165551829032,0.37167108058929443,0.37257957458496094,0.7301880717277527,0.0,0.0,0.0,-1.840564087697504,0.4411661074850165
b'<\xc67Q\x8f\x8fT\xfd',b'\xf8\x8b\x0c\xbf\xc7`Z\xd4',b'\x00R\xeb\x00\xb8\xb6P\xb7',b'NS-^a\x7fWI',"b""&\xd9'\xedse^\x9e""",365185.4143659974,143536.85808788316,27.784671499608596,0.8698428430225053,2.27294217381462,1.704940563572703,-0.05163752656135559,0.01478219427982248,-0.019066021100868486,-2.0321346043537263,0.8998514983589361
b'\xc5\xf3\x96\x83f\xbeP\xce',b'\xf8\x8b\x0c\xbf\xc7`Z\xd4',b'su\xf1(\x86\xe3Q\x8a',b'CG\x85\xc4\x86\x9aQ\xce',b';b\xf7\xe1>\xccV~',365190.4715957732,143533.89217342256,27.16078966253802,0.409479134439821,0.40742078460851794,0.7798474504845971,-0.0006497387305104311,0.0001912601989273639,2.2363029116570174e-06,0.14317504813380078,0.8752337937124214
b'\x1d\x9c4/QeX\x9f',b'\xf8\x8b\x0c\xbf\xc7`Z\xd4',b'\xe6c\xf8\x10\xee\xfb_h',"b'\x00\x0f""?\xf4\x06Q\x85'",b'\xb5\xff\xfa\x03k\xd1P\x9d',365190.45925176196,143531.81048878958,27.225958119082996,0.3794569796544479,0.3847395456285441,0.742294146307651,0.0003608196872142851,-0.00037382063831974046,7.76748412438114e-06,-1.5509445695205095,0.9163985297801778
b'=\xedWI\xceHYT',b'\xf8\x8b\x0c\xbf\xc7`Z\xd4',b'\x06\xfe\x0b\xb5\x80\xb9X\xc7',b'O\xa5\x87_g\xabQ]',b'`W\x82\x86\xb7iW\x87',365190.30355045653,143529.75850447814,27.13082099849015,0.3748787208317729,0.36872186089985104,0.7689728126264219,-0.0010122714997416796,8.280373957190328e-05,-5.9490627823822235e-05,-2.561186033528574,0.811687340527377
b'w\xf9\x01K\xa3\x0cW\x85',b'\xf8\x8b\x0c\xbf\xc7`Z\xd4',b'\xb0\xecX\t\xf5\xc2X-',b'\xf6\xa8\x13\xb5\\\x12\\y',b'J\xdf\x01\xf2\n\x01X\x7f',365186.33458434814,143533.72162176223,27.325054861562318,0.3622349989902059,0.3557987525249819,0.7309402263903164,-0.0005356367106685179,-0.0015057391142211671,-0.000301056786937063,-0.9596412882964147,0.5375215424766647
b'\x11egT\xd6\x96R\xf4',b'\xf8\x8b\x0c\xbf\xc7`Z\xd4',b'\x95mT\x11d\xc5\\m',b'\x81g\xe2\x05\x12(_C',"b'\x10\xdd4,S\xa2Z\x85'",365185.31951414264,143531.72698997337,27.289897925511205,0.3602856592877481,0.35476193750284146,0.7230874287399037,-0.0010238937964605881,-0.0004733544535848893,-2.7489082963563083e-05,-1.3039391732847236,0.7393610221427649
b'\xb42G\xa5\x07\xb2W\xa6',b'\xf8\x8b\x0c\xbf\xc7`Z\xd4',b'*_\x87+\xf7\n]\xa2',b'V\x1aY.\x83LZq',b'\x85!\xb0\xec\xf6ET\xf0',365176.81121194555,143501.93566770022,28.188917536146153,0.7961188213707241,0.7794030821570391,1.7395523873851941,0.04547270322566593,-0.02536791322643997,-0.0004918817996755632,2.007526149101542,0.8208145372826373
b'\xad\xfc\x8d\xfeb[Sm',b'\xf8\x8b\x0c\xbf\xc7`Z\xd4',b'\x86@\xf2B\xa8\xa5\\P',b'\xca\xd0\x1d)\xdcIR\x8b',b'\xb6\x12\x00\x90\x81%S7',365188.4117337634,143530.388181663,27.311267434849487,0.3596359337560542,0.3526304367582719,0.7375060944526581,-0.0008267170888227487,2.3771476584491286e-06,-8.629096306402752e-05,1.4591594612016756,0.8302071126311106
b'\x91\xf3\xd8=\xee\xe1^\x82',b'\xf8\x8b\x0c\xbf\xc7`Z\xd4',b'\x9f\xbeLHr}R\x07',"b'\x7f""\xf4\xf8%\xaeQ\x9d'",b'\xe4)\x87\xec\xfc:T\xe1',365188.13308145734,143532.02226462422,27.792415037328073,0.7540015903592016,0.7178938371262358,1.756706774202092,0.004064687352875857,0.012180050784900504,-0.00035913864538852003,0.8619037169960562,0.8200939344121896
b'\x1e\x96\x03\xe8^\x03U\x10',b'\xf8\x8b\x0c\xbf\xc7`Z\xd4',b'r\xab\xd4\xda\xb6m^\xa5',b':\xbb\xb2\xf5\x8a\xc9V\x1b',b'\xd9\x0f*\x87\xc17Z\xab',365186.8875741872,143531.04889398388,27.362588310269004,0.36372414092264427,0.36233363097174137,0.7333687370514826,0.006083577754896425,-0.0014761416656830382,0.0004741820485959218,-0.9495636008988857,0.5680216952263241
b'\xb8?\x14z\x9aH_\x92',b'\xf8\x8b\x0c\xbf\xc7`Z\xd4',b'\xad9\xb0\x83}TW ',b'\x04\xdb\xe0\xcd\xb4EPD',b'\x02\x05\x06\xa8\x1d\x10[\x93',365150.9869801661,143492.54543207478,28.439887368669215,0.824499809145688,0.7989171268220627,1.7421403329456546,0.4042230635533513,1.1679874412410989,-0.0536567301519577,1.1986755302465486,0.7423810896403485
b'\xb4\xf6\x17\x85\xd9\xa4_\xe7',b'\xf8\x8b\x0c\xbf\xc7`Z\xd4',"b'\xefu\xb9\xdf""\xc9Z\xf8'",b'\xedM\x94/<\xe5V\xd1',b'\xda\xb7\xfcC\x87p_?',365226.447639841,143508.340488632,26.83457080784299,0.8548255174984999,1.001006333869378,1.781523679444411,-1.1055974448464452,0.977372393588666,0.003631982910216903,2.4621774245780523,0.8303104630100665
b'\x8aCt1\xf6\xa3S\xf1',b'\xf8\x8b\x0c\xbf\xc7`Z\xd4',b'\xbb\x82\xd0\xde\xfc\xafWE',b'\xc6\x9aS~\x8dxTv',"b""\xd4u\x12'\xb3\xbfP\x1e""",365236.2505048465,143507.81322349218,26.434251428670507,0.3669614914171331,0.3560274615861694,0.7388265686891518,0.0005594542986459019,0.0007726508170980383,0.00017033339572748978,-0.1533436643064423,0.9187011378004513
b'A\xd6\xb9\xdc\xf8\x97\\/',b'\xf8\x8b\x0c\xbf\xc7`Z\xd4',b'\xd4\x1f\xdf\x8bNETG',b'\xbe\x8c~BG\xe3Uo',b'\x1a\xe3\xa1X6jYG',365239.0367111817,143509.17601777316,26.464672551991416,0.36400420788525184,0.3560827617986102,0.7712978868044811,-0.0027119796585485445,0.000719660997982345,6.505927688314043e-05,0.059857625308894935,0.7696330690120079
b'sm\xceB\xe6\x17V\xba',b'\xf8\x8b\x0c\xbf\xc7`Z\xd4',b'\xe5\xdd\x03\xbe\xe1\xb8^\xb7',b'_\x0c\xfe\x90\xaf\x1cZ\x83',b'l!\x87TJ\x81X\xaa',365187.4897567694,143532.6829358864,27.336223980848953,0.3793692683849381,0.37003710087680053,0.7358223952130418,-0.0027480909182817474,-0.00148426907399316,1.5189859030623307e-05,2.676515979352316,0.6483062581953832
b'\x94V-X&<Z\x99',b'\xf8\x8b\x0c\xbf\xc7`Z\xd4',b'\x9c\xeb\x010\xbao\\\xa1',b'\xd5\x12?\xb2oHX\x99',b'\xd6\xd8\x81\xaa\xe7iT\xb7',365236.9909027078,143504.7569017616,26.25028562532402,0.3913669960223777,0.38580435240861133,0.7722772359057793,0.0012013072931509805,0.0001435513777119227,0.00014387811500511167,-0.585646067871914,0.897433757161219
b'b\x8c\xa4W\xfa\xaf\\\xa6',b'\xf8\x8b\x0c\xbf\xc7`Z\xd4',b'.\x1cQ\xf0\xf9%Rg',b'6\xf0\xa3H\x98\x1aY\xf0',"b'e\x0f\xc6\xec,iX\xe0'",365235.40632494906,143506.03968110558,26.32569529842929,0.3665509671406368,0.357644029008092,0.7426499623580862,0.0006567436994748255,0.000343104473933295,8.571215343173339e-05,-0.4292289566359817,0.8927943119769332
"b""\xc1N'\x90m=^\x1b""",b'\xf8\x8b\x0c\xbf\xc7`Z\xd4',b'Nngl\xa2JYI',b'\x9f\xa9V\xdf{\x9dW\x9c',b'_\xad\x89\xa4\x14\x92R\n',365237.8212122861,143504.776187191,26.20841753445152,0.40211806915769865,0.39619092773087233,0.7668559795025188,0.0007069511907648088,0.0004853347984425852,0.0001476002822823204,3.0998791799464502,0.833713529179634
b'*s\x9cq\xd2\xf6_\x83',b'\xf8\x8b\x0c\xbf\xc7`Z\xd4',b'fSb\xcd\xdfX]q',b'\xa7>\xd9\x90Pc[\xd3',"b'\x01\x967\x1d\xa5""YU'",365237.31368133216,143507.98244782508,26.738762874116528,0.8439892760632682,0.8202815423993329,1.8126904451807806,0.05088582569973063,-0.045142093586154106,0.0010274202114375671,-0.4956893142665888,0.6927344233371991
b'U\xf3\x18%\r\x0bS\x9e',b'\xf8\x8b\x0c\xbf\xc7`Z\xd4',b'\xf3K^p\xde\xeaWv',b'\xe69I\xf7?@]\xcc',b'\xf5Y_\x94\n\xe9X\xd4',365245.5487433034,143502.7716613266,26.248312363182944,0.36071765209675793,0.35779183477696663,0.7145938758543187,0.017560879683781835,0.011536596200829849,0.0005147157630391743,-0.5088877257139535,0.5333309849389496
b'\x96\x82`\xffR\x1eV\xb0',b'\xf8\x8b\x0c\xbf\xc7`Z\xd4',b'\xfb\x1ce\x079j^\xab',b'7\xd1\xe0&\xbf\x84Y!',b'\xd8\xb2\xb1\xe4\xe6\xcc[\xa0',365240.93128352315,143508.3880409944,26.39549556158493,0.3841920965135124,0.3801207751672074,0.7978801918238018,-0.0019270742051262393,0.0006249336968567176,-5.087846263350675e-05,-1.4015446683602055,0.828529460969384
b'W\xb5\t\xad\xf61S\xa9',b'\xf8\x8b\x0c\xbf\xc7`Z\xd4',b'\x9fb+U\xb9\x02[\xfd',b'\x13<v\xc7\x1e\x85T\xfb',b'\x02+\xe3\x1b\x10\xc8QC',365237.0476881682,143509.61764507066,26.512257105775326,0.36389125075490925,0.35247431158687875,0.741841209114662,-0.00041189104417638895,0.0006926872629948248,0.00022293834371176323,2.929813860010002,0.6304727604562808
b'[\x0f\x8b\x88D)\\\xde',b'\xf8\x8b\x0c\xbf\xc7`Z\xd4',b'\x878\xb1C\xb7\xe8X\x8b',b'\x95Wu\xd0\xe7\x1c\\\xe6',b'\xcc\xf2<vz\x85]\xc9',365241.26651801175,143507.96287897028,26.401073179295302,0.3841898109490339,0.3842522293377809,0.7860615631597291,-0.0014676000527225745,0.0012006998090693286,2.8499090549325287e-05,0.5101316681656307,0.594709303293352
b'Bni\x12V\x0bUX',b'\xf8\x8b\x0c\xbf\xc7`Z\xd4',b':\x97\xb3X\xfe\x02^\xbf',b'|\xbf\rr\x97\xc3YD',"b'""\xb9u\x95vmR\xab'",365241.8793714654,143505.05503113804,26.088751641080133,0.5357350980380864,0.46660822063625185,0.5277015091567517,0.0041126464379033795,0.0038258756219987965,0.0008054839984491459,0.07280115555982736,0.5674252624630828
"b""%Z\x15\x88x'X\x84""",b'\xf8\x8b\x0c\xbf\xc7`Z\xd4',b'\xc0\xa3k\xd6 \x14RS',b'\x05\x87Q\x84\x83\xba[J',b'\xef\xf2\xdcTW\x8c^8',365246.83373817086,143501.6840918382,26.076165551829032,0.37167108058929443,0.37257957458496094,0.7301880717277527,0.0,0.0,0.0,-1.840564087697504,0.4411661074850165
b'NS-^a\x7fWI',b'\x107\tb^~XK',b'\x00R\xeb\x00\xb8\xb6P\xb7',b'.k\xaa\xe6\xdc\x18V\x9a',b'<\xc67Q\x8f\x8fT\xfd',365185.4117838113,143536.85882708157,27.783718084157424,0.8698428430225053,2.27294217381462,1.704940563572703,-0.05163752656135559,0.01478219427982248,-0.019066021100868486,-2.0321346043537263,0.8998514983589361
b'CG\x85\xc4\x86\x9aQ\xce',b'\x107\tb^~XK',b'su\xf1(\x86\xe3Q\x8a',b'\xb6gO\xf1\xfa\x87YB',b'\xc5\xf3\x96\x83f\xbeP\xce',365190.47442916915,143533.89117475334,27.149653148759313,0.40945903904039144,0.4076150885786824,0.7803284158422085,-0.00024575904373252364,8.833906679461516e-05,-7.822398198363197e-05,0.15502434257347408,0.8793464934490575
"b'\x00\x0f""?\xf4\x06Q\x85'",b'\x107\tb^~XK',b'\xe6c\xf8\x10\xee\xfb_h',"b"" \x12\xe4'\xaeZY\x11""",b'\x1d\x9c4/QeX\x9f',365190.46400715335,143531.80658235642,27.229224165545617,0.38036322398566386,0.38475014043025274,0.7379922411729148,0.0007004255658356457,-0.0003199706590241453,2.6834283996683728e-05,-1.5429416678465098,0.9255578712759861
b'O\xa5\x87_g\xabQ]',b'\x107\tb^~XK',b'\x06\xfe\x0b\xb5\x80\xb9X\xc7',b'\x9d\x00NI\x12M^\xd7',b'=\xedWI\xceHYT',365190.3218451395,143529.74258068105,27.131183463285392,0.37526258088913517,0.368512013636503,0.7682176110123701,0.0008539561956385541,-0.00035129387879248466,-2.4916823903562247e-05,-2.5672422803526476,0.7924633057817536
b'\xf6\xa8\x13\xb5\\\x12\\y',b'\x107\tb^~XK',b'\xb0\xecX\t\xf5\xc2X-',b'\xd6C\xc6@\xe3\xdc\\h',b'w\xf9\x01K\xa3\x0cW\x85',365186.33455756307,143533.72154646623,27.32503980691663,0.3622349989902059,0.3557987525249819,0.7309402263903164,-0.0005356367106685179,-0.0015057391142211671,-0.000301056786937063,-0.9596412882964147,0.5375215424766647
b'\x81g\xe2\x05\x12(_C',b'\x107\tb^~XK',b'\x95mT\x11d\xc5\\m',b'\xec\xfb4\x1d\xf1\x88R\x82',b'\x11egT\xd6\x96R\xf4',365185.3149070366,143531.70518135367,27.287241953720674,0.3597054446136279,0.35400398455301063,0.7235164933893639,-0.0011956735678966162,-0.0008291703948640958,-3.160772092760417e-05,-1.3067988230637084,0.718356381677531
b'V\x1aY.\x83LZq',b'\x107\tb^~XK',b'*_\x87+\xf7\n]\xa2',b'\xdcS\xfd^3\x92W\x1f',b'\xb42G\xa5\x07\xb2W\xa6',365176.81004286534,143501.93198481988,28.187153321596927,0.7981128371155152,0.7803404501535932,1.7410221599021696,0.03121459421776703,-0.02310800879256012,-0.0005059491551583762,2.067868966569952,0.8206483915632365
b'\xca\xd0\x1d)\xdcIR\x8b',b'\x107\tb^~XK',b'\x86@\xf2B\xa8\xa5\\P',b't\xef.\xcf\xcb\xe8Y\xc1',b'\xad\xfc\x8d\xfeb[Sm',365188.4114819762,143530.37929195038,27.31156021191482,0.3596540524393868,0.3518915734241139,0.7359573676376692,-0.0006563828062616557,-0.00022212579437442577,-3.779984900928758e-05,1.4722346237962078,0.8300834585561719
